Identifier;Date;Time;Unit number;Antenna number;Transponder type;Transponder code;Weight;Input status;Output status;Event;GPS coordinates
3682;18-11-2018;12:01:03;30;-;Trovan Unique;0007ACD192;-;00000000;00000000;-;""
3683;18-11-2018;12:01:03;30;-;Trovan Unique;0007ACD192;-;00000000;00000000;-;""
3684;18-11-2018;12:01:04;30;-;Trovan Unique;0007ACD192;-;00000000;00000000;-;""
3685;18-11-2018;12:01:05;30;-;Trovan Unique;0007ACD192;-;00000000;00000000;-;""
3686;18-11-2018;12:01:05;40;-;Trovan Unique;0007ACD192;-;00000000;00000000;-;""
3687;18-11-2018;12:21:35;10;-;Trovan Unique;00079D5182;-;00000000;00000000;-;""
3688;18-11-2018;12:21:35;10;-;Trovan Unique;00079D5182;-;00000000;00000000;-;""
3689;18-11-2018;12:21:35;10;-;Trovan Unique;00079D5182;-;00000000;00000000;-;""
3690;18-11-2018;12:21:35;10;-;Trovan Unique;00079D5182;-;00000000;00000000;-;""
3691;18-11-2018;12:21:36;10;-;Trovan Unique;00079D5182;-;00000000;00000000;-;""
3692;18-11-2018;12:21:37;20;-;Trovan Unique;00079D5182;-;00000000;00000000;-;""
3693;18-11-2018;12:22:56;30;-;Trovan Unique;00079D5182;-;00000000;00000000;-;""
3694;18-11-2018;12:22:56;30;-;Trovan Unique;00079D5182;-;00000000;00000000;-;""
3695;18-11-2018;12:22:57;30;-;Trovan Unique;00079D5182;-;00000000;00000000;-;""
3696;18-11-2018;12:22:58;30;-;Trovan Unique;00079D5182;-;00000000;00000000;-;""
3697;18-11-2018;12:22:58;30;-;Trovan Unique;00079D5182;-;00000000;00000000;-;""
3698;18-11-2018;12:22:58;30;-;Trovan Unique;00079D5182;-;00000000;00000000;-;""
3699;18-11-2018;12:22:59;40;-;Trovan Unique;00079D5182;-;00000000;00000000;-;""
3700;18-11-2018;12:24:52;40;-;Trovan Unique;000783C04D;-;00000000;00000000;-;""
3701;18-11-2018;12:24:53;40;-;Trovan Unique;000783C04D;-;00000000;00000000;-;""
3702;18-11-2018;12:24:54;30;-;Trovan Unique;000783C04D;-;00000000;00000000;-;""
